bin_num	chr	start	end	bin5mb	arm
22170	chr15	100300000	100399999	415	15q
22171	chr15	100400000	100499999	415	15q
22172	chr15	100500000	100599999	415	15q
22173	chr15	100600000	100699999	415	15q
22174	chr15	100700000	100799999	415	15q
22175	chr15	100800000	100899999	415	15q
22176	chr15	100900000	100999999	415	15q
22177	chr15	101000000	101099999	415	15q
22178	chr15	101100000	101199999	415	15q
22179	chr15	101200000	101299999	415	15q
22180	chr15	101300000	101399999	415	15q
22181	chr15	101400000	101499999	415	15q
22182	chr15	101500000	101599999	415	15q
22183	chr15	101600000	101699999	415	15q
22184	chr15	101700000	101799999	415	15q
22185	chr15	101800000	101899999	415	15q
22186	chr15	101900000	101999999	415	15q
22187	chr15	102000000	102099999	415	15q
22188	chr15	102100000	102199999	415	15q
22189	chr15	102200000	102299999	415	15q
22190	chr15	102300000	102399999	415	15q
22191	chr16	100000	199999	430	16p
22192	chr16	200000	299999	430	16p
22193	chr16	300000	399999	430	16p
22194	chr16	400000	499999	430	16p
22195	chr16	500000	599999	430	16p
22196	chr16	600000	699999	430	16p
22197	chr16	700000	799999	430	16p
22198	chr16	800000	899999	430	16p
22199	chr16	900000	999999	430	16p
22200	chr16	1000000	1099999	430	16p
22201	chr16	1100000	1199999	430	16p
22202	chr16	1200000	1299999	430	16p
22203	chr16	1300000	1399999	430	16p
22204	chr16	1400000	1499999	430	16p
22205	chr16	1500000	1599999	430	16p
22206	chr16	1600000	1699999	430	16p
22207	chr16	1700000	1799999	430	16p
22208	chr16	1800000	1899999	430	16p
22209	chr16	1900000	1999999	430	16p
22210	chr16	2000000	2099999	430	16p
22211	chr16	2100000	2199999	430	16p
22212	chr16	2200000	2299999	430	16p
22213	chr16	2300000	2399999	430	16p
22214	chr16	2400000	2499999	430	16p
22215	chr16	2500000	2599999	430	16p
22216	chr16	2600000	2699999	430	16p
22217	chr16	2700000	2799999	430	16p
22218	chr16	2800000	2899999	430	16p
22219	chr16	2900000	2999999	430	16p
22220	chr16	3000000	3099999	430	16p
22221	chr16	3100000	3199999	430	16p
22222	chr16	3200000	3299999	430	16p
22223	chr16	3300000	3399999	430	16p
22224	chr16	3400000	3499999	430	16p
22225	chr16	3500000	3599999	430	16p
22226	chr16	3600000	3699999	430	16p
22227	chr16	3700000	3799999	430	16p
22228	chr16	3800000	3899999	430	16p
22229	chr16	3900000	3999999	430	16p
22230	chr16	4000000	4099999	430	16p
22231	chr16	4100000	4199999	430	16p
22232	chr16	4200000	4299999	430	16p
22233	chr16	4300000	4399999	430	16p
22234	chr16	4400000	4499999	430	16p
22235	chr16	4500000	4599999	430	16p
22236	chr16	4600000	4699999	430	16p
22237	chr16	4700000	4799999	430	16p
22238	chr16	4800000	4899999	430	16p
22239	chr16	4900000	4999999	430	16p
22240	chr16	5000000	5099999	430	16p
22241	chr16	5100000	5199999	431	16p
22242	chr16	5200000	5299999	431	16p
22243	chr16	5300000	5399999	431	16p
22244	chr16	5400000	5499999	431	16p
22245	chr16	5500000	5599999	431	16p
22246	chr16	5600000	5699999	431	16p
22247	chr16	5700000	5799999	431	16p
22248	chr16	5800000	5899999	431	16p
22249	chr16	5900000	5999999	431	16p
22250	chr16	6000000	6099999	431	16p
22251	chr16	6100000	6199999	431	16p
22252	chr16	6200000	6299999	431	16p
22253	chr16	6300000	6399999	431	16p
22254	chr16	6400000	6499999	431	16p
22255	chr16	6500000	6599999	431	16p
22256	chr16	6600000	6699999	431	16p
22257	chr16	6700000	6799999	431	16p
22258	chr16	6800000	6899999	431	16p
22259	chr16	6900000	6999999	431	16p
22260	chr16	7000000	7099999	431	16p
22261	chr16	7100000	7199999	431	16p
22262	chr16	7200000	7299999	431	16p
22263	chr16	7300000	7399999	431	16p
22264	chr16	7400000	7499999	431	16p
22265	chr16	7500000	7599999	431	16p
22266	chr16	7600000	7699999	431	16p
22267	chr16	7700000	7799999	431	16p
22268	chr16	7800000	7899999	431	16p
22269	chr16	7900000	7999999	431	16p
22270	chr16	8000000	8099999	431	16p
22271	chr16	8100000	8199999	431	16p
22272	chr16	8200000	8299999	431	16p
22273	chr16	8300000	8399999	431	16p
22274	chr16	8400000	8499999	431	16p
22275	chr16	8500000	8599999	431	16p
22276	chr16	8700000	8799999	431	16p
22277	chr16	8800000	8899999	431	16p
22278	chr16	8900000	8999999	431	16p
22279	chr16	9000000	9099999	431	16p
22280	chr16	9100000	9199999	431	16p
22281	chr16	9200000	9299999	431	16p
22282	chr16	9300000	9399999	431	16p
22283	chr16	9400000	9499999	431	16p
22284	chr16	9500000	9599999	431	16p
22285	chr16	9600000	9699999	431	16p
22286	chr16	9700000	9799999	431	16p
22287	chr16	9800000	9899999	431	16p
22288	chr16	9900000	9999999	431	16p
22289	chr16	10000000	10099999	431	16p
22290	chr16	10100000	10199999	431	16p
22291	chr16	10200000	10299999	432	16p
22292	chr16	10300000	10399999	432	16p
22293	chr16	10400000	10499999	432	16p
22294	chr16	10500000	10599999	432	16p
22295	chr16	10600000	10699999	432	16p
22296	chr16	10700000	10799999	432	16p
22297	chr16	10800000	10899999	432	16p
22298	chr16	10900000	10999999	432	16p
22299	chr16	11000000	11099999	432	16p
22300	chr16	11100000	11199999	432	16p
22301	chr16	11200000	11299999	432	16p
22302	chr16	11300000	11399999	432	16p
22303	chr16	11400000	11499999	432	16p
22304	chr16	11500000	11599999	432	16p
22305	chr16	11600000	11699999	432	16p
22306	chr16	11700000	11799999	432	16p
22307	chr16	11800000	11899999	432	16p
22308	chr16	11900000	11999999	432	16p
22309	chr16	12000000	12099999	432	16p
22310	chr16	12100000	12199999	432	16p
22311	chr16	12200000	12299999	432	16p
22312	chr16	12300000	12399999	432	16p
22313	chr16	12400000	12499999	432	16p
22314	chr16	12500000	12599999	432	16p
22315	chr16	12600000	12699999	432	16p
22316	chr16	12700000	12799999	432	16p
22317	chr16	12800000	12899999	432	16p
22318	chr16	12900000	12999999	432	16p
22319	chr16	13000000	13099999	432	16p
22320	chr16	13100000	13199999	432	16p
22321	chr16	13200000	13299999	432	16p
22322	chr16	13300000	13399999	432	16p
22323	chr16	13400000	13499999	432	16p
22324	chr16	13500000	13599999	432	16p
22325	chr16	13600000	13699999	432	16p
22326	chr16	13700000	13799999	432	16p
22327	chr16	13800000	13899999	432	16p
22328	chr16	13900000	13999999	432	16p
22329	chr16	14000000	14099999	432	16p
22330	chr16	14100000	14199999	432	16p
22331	chr16	14200000	14299999	432	16p
22332	chr16	14300000	14399999	432	16p
22333	chr16	14400000	14499999	432	16p
22334	chr16	14500000	14599999	432	16p
22335	chr16	14600000	14699999	432	16p
22336	chr16	14700000	14799999	432	16p
22337	chr16	15000000	15099999	432	16p
22338	chr16	15100000	15199999	432	16p
22339	chr16	15400000	15499999	432	16p
22340	chr16	15500000	15599999	432	16p
22341	chr16	15600000	15699999	433	16p
22342	chr16	15700000	15799999	433	16p
22343	chr16	15800000	15899999	433	16p
22344	chr16	15900000	15999999	433	16p
22345	chr16	16000000	16099999	433	16p
22346	chr16	16100000	16199999	433	16p
22347	chr16	16200000	16299999	433	16p
22348	chr16	16600000	16699999	433	16p
22349	chr16	16800000	16899999	433	16p
22350	chr16	16900000	16999999	433	16p
22351	chr16	17000000	17099999	433	16p
22352	chr16	17100000	17199999	433	16p
22353	chr16	17200000	17299999	433	16p
22354	chr16	17300000	17399999	433	16p
22355	chr16	17400000	17499999	433	16p
22356	chr16	17500000	17599999	433	16p
22357	chr16	17600000	17699999	433	16p
22358	chr16	17700000	17799999	433	16p
22359	chr16	17800000	17899999	433	16p
22360	chr16	17900000	17999999	433	16p
22361	chr16	18000000	18099999	433	16p
22362	chr16	18100000	18199999	433	16p
22363	chr16	18700000	18799999	433	16p
22364	chr16	18800000	18899999	433	16p
22365	chr16	18900000	18999999	433	16p
22366	chr16	19000000	19099999	433	16p
22367	chr16	19100000	19199999	433	16p
22368	chr16	19200000	19299999	433	16p
22369	chr16	19300000	19399999	433	16p
22370	chr16	19400000	19499999	433	16p
22371	chr16	19500000	19599999	433	16p
22372	chr16	19600000	19699999	433	16p
22373	chr16	19700000	19799999	433	16p
22374	chr16	19800000	19899999	433	16p
22375	chr16	19900000	19999999	433	16p
22376	chr16	20000000	20099999	433	16p
22377	chr16	20100000	20199999	433	16p
22378	chr16	20200000	20299999	433	16p
22379	chr16	20300000	20399999	433	16p
22380	chr16	20400000	20499999	433	16p
22381	chr16	20500000	20599999	433	16p
22382	chr16	20600000	20699999	433	16p
22383	chr16	20700000	20799999	433	16p
22384	chr16	20800000	20899999	433	16p
22385	chr16	20900000	20999999	433	16p
22386	chr16	21000000	21099999	433	16p
22387	chr16	21100000	21199999	433	16p
22388	chr16	21200000	21299999	433	16p
22389	chr16	21300000	21399999	433	16p
22390	chr16	21500000	21599999	433	16p
22391	chr16	21600000	21699999	434	16p
22392	chr16	21700000	21799999	434	16p
22393	chr16	21900000	21999999	434	16p
22394	chr16	22000000	22099999	434	16p
22395	chr16	22100000	22199999	434	16p
22396	chr16	22200000	22299999	434	16p
22397	chr16	22300000	22399999	434	16p
22398	chr16	22400000	22499999	434	16p
22399	chr16	22600000	22699999	434	16p
22400	chr16	22700000	22799999	434	16p
22401	chr16	22800000	22899999	434	16p
22402	chr16	22900000	22999999	434	16p
22403	chr16	23000000	23099999	434	16p
22404	chr16	23100000	23199999	434	16p
22405	chr16	23200000	23299999	434	16p
22406	chr16	23300000	23399999	434	16p
22407	chr16	23400000	23499999	434	16p
22408	chr16	23500000	23599999	434	16p
22409	chr16	23600000	23699999	434	16p
22410	chr16	23700000	23799999	434	16p
22411	chr16	23800000	23899999	434	16p
22412	chr16	23900000	23999999	434	16p
22413	chr16	24000000	24099999	434	16p
22414	chr16	24100000	24199999	434	16p
22415	chr16	24200000	24299999	434	16p
22416	chr16	24300000	24399999	434	16p
22417	chr16	24400000	24499999	434	16p
22418	chr16	24500000	24599999	434	16p
22419	chr16	24600000	24699999	434	16p
22420	chr16	24700000	24799999	434	16p
22421	chr16	24800000	24899999	434	16p
22422	chr16	24900000	24999999	434	16p
22423	chr16	25000000	25099999	434	16p
22424	chr16	25100000	25199999	434	16p
22425	chr16	25200000	25299999	434	16p
22426	chr16	25300000	25399999	434	16p
22427	chr16	25400000	25499999	434	16p
22428	chr16	25500000	25599999	434	16p
22429	chr16	25600000	25699999	434	16p
22430	chr16	25700000	25799999	434	16p
22431	chr16	25800000	25899999	434	16p
22432	chr16	25900000	25999999	434	16p
22433	chr16	26000000	26099999	434	16p
22434	chr16	26100000	26199999	434	16p
22435	chr16	26200000	26299999	434	16p
22436	chr16	26300000	26399999	434	16p
22437	chr16	26400000	26499999	434	16p
22438	chr16	26500000	26599999	434	16p
22439	chr16	26600000	26699999	434	16p
22440	chr16	26700000	26799999	434	16p
22441	chr16	26800000	26899999	435	16p
22442	chr16	26900000	26999999	435	16p
22443	chr16	27000000	27099999	435	16p
22444	chr16	27100000	27199999	435	16p
22445	chr16	27200000	27299999	435	16p
22446	chr16	27300000	27399999	435	16p
22447	chr16	27400000	27499999	435	16p
22448	chr16	27500000	27599999	435	16p
22449	chr16	27600000	27699999	435	16p
22450	chr16	27700000	27799999	435	16p
22451	chr16	27800000	27899999	435	16p
22452	chr16	27900000	27999999	435	16p
22453	chr16	28000000	28099999	435	16p
22454	chr16	28100000	28199999	435	16p
22455	chr16	28200000	28299999	435	16p
22456	chr16	28300000	28399999	435	16p
22457	chr16	28400000	28499999	435	16p
22458	chr16	28500000	28599999	435	16p
22459	chr16	28600000	28699999	435	16p
22460	chr16	28800000	28899999	435	16p
22461	chr16	28900000	28999999	435	16p
22462	chr16	29000000	29099999	435	16p
22463	chr16	29100000	29199999	435	16p
22464	chr16	29200000	29299999	435	16p
22465	chr16	29300000	29399999	435	16p
22466	chr16	29600000	29699999	435	16p
22467	chr16	29700000	29799999	435	16p
22468	chr16	29800000	29899999	435	16p
22469	chr16	29900000	29999999	435	16p
22470	chr16	30000000	30099999	435	16p
22471	chr16	30100000	30199999	435	16p
22472	chr16	30300000	30399999	435	16p
22473	chr16	30400000	30499999	435	16p
22474	chr16	30500000	30599999	435	16p
22475	chr16	30600000	30699999	435	16p
22476	chr16	30700000	30799999	435	16p
22477	chr16	30800000	30899999	435	16p
22478	chr16	30900000	30999999	435	16p
22479	chr16	31000000	31099999	435	16p
22480	chr16	31100000	31199999	435	16p
22481	chr16	31200000	31299999	435	16p
22482	chr16	31300000	31399999	435	16p
22483	chr16	31400000	31499999	435	16p
22484	chr16	31500000	31599999	435	16p
22485	chr16	31600000	31699999	435	16p
22486	chr16	31700000	31799999	435	16p
22487	chr16	31800000	31899999	435	16p
22488	chr16	31900000	31999999	435	16p
22489	chr16	32400000	32499999	435	16p
22490	chr16	32500000	32599999	435	16p
22491	chr16	32600000	32699999	NA	#N/A
22492	chr16	33300000	33399999	NA	#N/A
22493	chr16	33400000	33499999	NA	#N/A
22494	chr16	33500000	33599999	NA	#N/A
22495	chr16	33600000	33699999	NA	#N/A
22496	chr16	33800000	33899999	NA	#N/A
22497	chr16	33900000	33999999	NA	#N/A
22498	chr16	34200000	34299999	NA	#N/A
22499	chr16	34300000	34399999	NA	#N/A
22500	chr16	34400000	34499999	NA	#N/A
22501	chr16	34500000	34599999	NA	#N/A
22502	chr16	34600000	34699999	NA	#N/A
22503	chr16	34700000	34799999	NA	#N/A
22504	chr16	34800000	34899999	NA	#N/A
22505	chr16	34900000	34999999	NA	#N/A
22506	chr16	35000000	35099999	NA	#N/A
22507	chr16	35100000	35199999	NA	#N/A
22508	chr16	46400000	46499999	NA	#N/A
22509	chr16	46500000	46599999	NA	#N/A
22510	chr16	46600000	46699999	NA	#N/A
22511	chr16	46700000	46799999	NA	#N/A
22512	chr16	46800000	46899999	NA	#N/A
22513	chr16	46900000	46999999	NA	#N/A
22514	chr16	47000000	47099999	NA	#N/A
22515	chr16	47100000	47199999	NA	#N/A
22516	chr16	47200000	47299999	NA	#N/A
22517	chr16	47300000	47399999	NA	#N/A
22518	chr16	47400000	47499999	NA	#N/A
22519	chr16	47500000	47599999	NA	#N/A
22520	chr16	47600000	47699999	NA	#N/A
22521	chr16	47700000	47799999	NA	#N/A
22522	chr16	47800000	47899999	NA	#N/A
22523	chr16	47900000	47999999	NA	#N/A
22524	chr16	48000000	48099999	NA	#N/A
22525	chr16	48100000	48199999	NA	#N/A
22526	chr16	48200000	48299999	NA	#N/A
22527	chr16	48300000	48399999	NA	#N/A
22528	chr16	48400000	48499999	NA	#N/A
22529	chr16	48500000	48599999	NA	#N/A
22530	chr16	48600000	48699999	NA	#N/A
22531	chr16	48700000	48799999	NA	#N/A
22532	chr16	48800000	48899999	NA	#N/A
22533	chr16	48900000	48999999	NA	#N/A
22534	chr16	49000000	49099999	NA	#N/A
22535	chr16	49100000	49199999	NA	#N/A
22536	chr16	49200000	49299999	NA	#N/A
22537	chr16	49300000	49399999	NA	#N/A
22538	chr16	49400000	49499999	NA	#N/A
22539	chr16	49500000	49599999	NA	#N/A
22540	chr16	49600000	49699999	NA	#N/A
22541	chr16	49700000	49799999	443	16q
22542	chr16	49800000	49899999	443	16q
22543	chr16	49900000	49999999	443	16q
22544	chr16	50000000	50099999	443	16q
22545	chr16	50100000	50199999	443	16q
22546	chr16	50200000	50299999	443	16q
22547	chr16	50300000	50399999	443	16q
22548	chr16	50400000	50499999	443	16q
22549	chr16	50500000	50599999	443	16q
22550	chr16	50600000	50699999	443	16q
22551	chr16	50700000	50799999	443	16q
22552	chr16	50800000	50899999	443	16q
22553	chr16	50900000	50999999	443	16q
22554	chr16	51000000	51099999	443	16q
22555	chr16	51100000	51199999	443	16q
22556	chr16	51200000	51299999	443	16q
22557	chr16	51300000	51399999	443	16q
22558	chr16	51400000	51499999	443	16q
22559	chr16	51500000	51599999	443	16q
22560	chr16	51600000	51699999	443	16q
22561	chr16	51700000	51799999	443	16q
22562	chr16	51800000	51899999	443	16q
22563	chr16	51900000	51999999	443	16q
22564	chr16	52000000	52099999	443	16q
22565	chr16	52100000	52199999	443	16q
22566	chr16	52200000	52299999	443	16q
22567	chr16	52300000	52399999	443	16q
22568	chr16	52400000	52499999	443	16q
22569	chr16	52500000	52599999	443	16q
22570	chr16	52600000	52699999	443	16q
22571	chr16	52700000	52799999	443	16q
22572	chr16	52800000	52899999	443	16q
22573	chr16	52900000	52999999	443	16q
22574	chr16	53000000	53099999	443	16q
22575	chr16	53100000	53199999	443	16q
22576	chr16	53200000	53299999	443	16q
22577	chr16	53300000	53399999	443	16q
22578	chr16	53400000	53499999	443	16q
22579	chr16	53500000	53599999	443	16q
22580	chr16	53600000	53699999	443	16q
22581	chr16	53700000	53799999	443	16q
22582	chr16	53800000	53899999	443	16q
22583	chr16	53900000	53999999	443	16q
22584	chr16	54000000	54099999	443	16q
22585	chr16	54100000	54199999	443	16q
22586	chr16	54200000	54299999	443	16q
22587	chr16	54300000	54399999	443	16q
22588	chr16	54400000	54499999	443	16q
22589	chr16	54500000	54599999	443	16q
22590	chr16	54600000	54699999	443	16q
22591	chr16	54700000	54799999	442	16q
22592	chr16	54800000	54899999	442	16q
22593	chr16	54900000	54999999	442	16q
22594	chr16	55000000	55099999	442	16q
22595	chr16	55100000	55199999	442	16q
22596	chr16	55200000	55299999	442	16q
22597	chr16	55300000	55399999	442	16q
22598	chr16	55400000	55499999	442	16q
22599	chr16	55500000	55599999	442	16q
22600	chr16	55600000	55699999	442	16q
22601	chr16	55700000	55799999	442	16q
22602	chr16	55800000	55899999	442	16q
22603	chr16	55900000	55999999	442	16q
22604	chr16	56000000	56099999	442	16q
22605	chr16	56100000	56199999	442	16q
22606	chr16	56200000	56299999	442	16q
22607	chr16	56300000	56399999	442	16q
22608	chr16	56400000	56499999	442	16q
22609	chr16	56500000	56599999	442	16q
22610	chr16	56600000	56699999	442	16q
22611	chr16	56700000	56799999	442	16q
22612	chr16	56800000	56899999	442	16q
22613	chr16	56900000	56999999	442	16q
22614	chr16	57000000	57099999	442	16q
22615	chr16	57100000	57199999	442	16q
22616	chr16	57200000	57299999	442	16q
22617	chr16	57300000	57399999	442	16q
22618	chr16	57400000	57499999	442	16q
22619	chr16	57500000	57599999	442	16q
22620	chr16	57600000	57699999	442	16q
22621	chr16	57700000	57799999	442	16q
22622	chr16	57800000	57899999	442	16q
22623	chr16	57900000	57999999	442	16q
22624	chr16	58000000	58099999	442	16q
22625	chr16	58100000	58199999	442	16q
22626	chr16	58200000	58299999	442	16q
22627	chr16	58300000	58399999	442	16q
22628	chr16	58400000	58499999	442	16q
22629	chr16	58500000	58599999	442	16q
22630	chr16	58600000	58699999	442	16q
